order_id,order_date,store_id,customer_id,product_id,qty,unit_price,promo_code,line_total,payment_method
324857,2024-09-01,201,5087,1004,2,32.51,,65.02,
324858,2024-09-01,203,5037,1012,2,44.06,WEEKEND5,83.71,Cash
324859,2024-09-01,202,5033,1010,1,48.06,,48.06,Card
324860,2024-09-01,201,5046,1026,1,78.74,,78.74,Card
324861,2024-09-01,202,5009,1024,1,79.72,,79.72,ApplePay
324862,2024-09-01,203,5034,1003,1,31.01,,31.01,Card
324863,2024-09-01,204,5064,1006,2,38.89,,77.78,Cash
324864,2024-09-01,202,5097,1011,3,50.62,,151.86,Card
324865,2024-09-01,202,5071,1018,1,49.99,,49.99,ApplePay
324866,2024-09-01,204,5017,1005,1,35.37,WELCOME10,31.83,Cash
324867,2024-09-01,202,5060,1014,2,42.0,,84.0,ApplePay
324868,2024-09-01,204,5037,1002,1,29.11,,29.11,Cash
324869,2024-09-01,201,5063,1015,1,42.43,BUNDLE15,36.07,Card
324870,2024-09-01,201,5045,1011,1,45.95,,45.95,ApplePay
324871,2024-09-01,203,5003,1016,1,42.98,,42.98,Cash
324872,2024-09-01,204,5008,1001,1,24.07,WEEKEND5,22.87,
324873,2024-09-01,204,5001,1026,1,75.27,,75.27,Cash
324874,2024-09-01,203,5003,1003,1,29.96,,29.96,ApplePay
324875,2024-09-01,203,5048,1014,2,46.62,,93.24,Card
324876,2024-09-01,204,5008,1020,1,53.68,WELCOME10,48.31,Card
324877,2024-01-09,203,5004,1023,1,72.66,,72.66,ApplePay
324878,2024-09-01,203,5061,1014,3,48.15,,144.45,Card
324879,2024-09-01,204,5062,1018,1,52.79,,52.79,Card
324880,2024-09-01,201,5047,1003,1,29.62,,29.62,Card
324881,2024-09-01,201,5037,1022,1,76.55,,76.55,Card
324882,2024-09-01,204,5009,1018,1,51.43,BUNDLE15,43.72,Card
324883,2024-09-01,202,5067,1015,-3,46.14,BUNDLE15,-117.66,Card
324884,2024-09-01,204,5042,1003,1,29.18,,29.18,Cash
324885,2024-09-01,203,5051,1015,1,42.01,,42.01,Cash
324886,2024-09-01,202,5022,1015,1,46.77,,46.77,Card
324887,2024-09-01,202,5072,1021,1,72.83,,72.83,Card
324888,2024-09-01,204,5054,1004,1,32.15,,32.15,Card
324889,2024-09-01,202,5078,1011,1,49.67,,49.67,Tabby
324890,2024-09-01,203,5006,1021,1,70.84,WEEKEND5,67.3,Card
324891,2024-09-01,203,5084,1008,1,37.09,,37.09,ApplePay
324892,2024-09-01,202,5021,1005,1,37.83,,37.83,ApplePay
324893,2024-09-01,204,5082,1020,1,52.8,,52.8,Cash
324894,2024-09-01,202,5094,1015,1,41.85,,41.85,ApplePay
324895,2024-09-01,202,5068,1011,1,47.75,,47.75,Card
324896,2024-09-01,204,5059,1022,3,77.65,,232.95,ApplePay
324897,2024-09-01,202,5001,1025,1,78.59,,78.59,Card
324898,2024-09-01,204,5031,1016,1,48.38,,48.38,Card
324899,2024-09-01,201,5029,1022,3,76.46,WEEKEND5,217.91,ApplePay
324900,2024-09-01,201,5075,1005,2,35.99,,71.98,Cash
324901,2024-09-01,204,5063,1013,2,51.89,,103.78,Card
324902,2024-09-01,203,5095,1026,3,74.18,BUNDLE15,189.16,Cash
324903,2024-09-01,203,5011,1019,3,51.44,,154.32,ApplePay
324904,2024-09-01,203,5022,1014,1,40.92,,40.92,ApplePay
324905,2024-09-01,202,5065,1013,2,52.03,,104.06,Card
324906,2024-09-01,204,5070,1025,2,69.34,,138.68,Card
324907,2024-09-01,203,5096,1004,1,32.7,,32.7,Card
324908,2024-09-01,204,5017,1011,1,48.91,,48.91,Card
324909,2024-09-01,204,5033,1006,1,38.13,BUNDLE15,32.41,Card
324910,2024-09-01,202,5060,1001,2,26.29,WEEKEND5,49.95,Card
324911,2024-01-09,204,5080,1022,1,74.98,WEEKEND5,71.23,ApplePay
324912,2024-09-01,203,5056,1022,1,75.69,WEEKEND5,71.91,Card
324913,2024-09-01,204,5071,1016,1,45.96,,45.96,Card
324914,2024-09-01,204,5064,1024,1,78.36,BUNDLE15,66.61,ApplePay
324915,2024-09-01,202,5093,1008,1,36.1,,36.1,Card
324916,2024-09-01,203,5084,1006,1,36.17,,36.17,Card
324917,2024-09-01,203,5048,1011,1,49.5,,49.5,Card
324918,2024-09-01,204,5072,1020,1,57.0,,57.0,Cash
324919,2024-09-01,203,5100,1006,2,34.73,WELCOME10,62.51,Card
324920,2024-09-01,201,5061,1024,1,74.76,,74.76,Card
324921,2024-09-01,204,5053,1005,1,35.36,WELCOME10,31.82,Cash
324922,2024-09-01,204,5031,1016,1,43.15,,43.15,Card
324923,2024-09-01,203,5093,1022,1,72.0,WELCOME10,64.8,ApplePay
324924,2024-09-01,203,5090,1009,1,39.69,,39.69,ApplePay
324925,2024-09-01,201,5023,1005,1,38.05,WEEKEND5,36.15,ApplePay
324926,2024-09-01,203,5083,1016,1,50.36,WEEKEND5,47.84,Card
324927,2024-09-01,203,5015,1021,1,70.76,,70.76,Card
324928,2024-09-01,201,5071,1025,1,83.48,,83.48,Cash
324929,2024-09-01,204,5096,1008,3,35.38,,106.14,Card
324930,2024-09-01,201,5097,1018,1,54.3,WEEKEND5,51.58,Card
324931,2024-09-01,204,5009,1018,2,47.49,,94.98,ApplePay
324932,2024-09-01,203,5005,1025,1,73.84,,73.84,ApplePay
324933,2024-09-01,201,5021,1004,2,30.24,,60.48,ApplePay
324934,2024-09-01,204,5059,1025,1,79.33,WEEKEND5,75.36,Card
324935,2024-09-01,201,5020,1006,2,34.59,WEEKEND5,65.72,Tabby
324936,2024-09-01,204,5033,1014,1,40.52,,40.52,Card
324937,2024-09-01,201,5021,1023,1,79.56,WELCOME10,71.6,Card
324938,2024-09-01,201,5090,1017,1,50.29,,50.29,ApplePay
324939,2024-09-01,203,5095,1017,2,49.48,WELCOME10,89.06,Card
324940,2024-09-01,204,5089,1012,1,48.5,BUNDLE15,41.23,Card
324941,2024-09-01,202,5072,1008,2,34.87,,69.74,
324942,2024-09-01,203,5002,1016,1,49.58,WEEKEND5,47.1,ApplePay
324943,2024-09-01,202,5029,1004,1,AED 31.83,,31.83,Cash
324944,2024-09-01,202,5019,1001,2,24.51,,49.02,Card
324945,2024-09-01,203,5009,1012,2,40.82,WEEKEND5,77.56,Cash
324946,2024-09-01,201,5027,1009,1,34.49,,34.49,ApplePay
324947,2024-01-09,204,5100,1009,1,35.84,,35.84,Card
324948,2024-09-01,203,5031,1016,1,48.78,WELCOME10,43.9,ApplePay
324949,2024-09-01,201,5068,1002,1,26.6,,26.6,ApplePay
324950,2024-09-01,204,5086,1013,1,54.88,,54.88,Card
324951,2024-09-01,202,5015,1004,2,30.3,,60.6,ApplePay
324952,2024-01-09,202,5055,1012,1,42.62,,42.62,Card
324953,2024-09-01,202,5059,1004,-1,30.35,,-30.35,
324954,2024-09-01,202,5061,1022,1,76.51,,76.51,Card
324955,2024-09-01,202,5016,1017,3,50.72,,152.16,Card
324956,2024-09-01,204,5080,1019,2,AED 54.45,,108.9,Card
324957,2024-09-01,204,5028,1020,4,53.67,WELCOME10,193.21,Card
324958,2024-09-01,203,5017,1010,1,48.83,,48.83,Cash
324959,2024-09-01,202,5018,1018,1,55.29,,55.29,Card
324960,2024-09-02,204,5098,1012,2,40.17,,80.34,ApplePay
324961,2024-09-02,204,5028,1001,1,25.12,,25.12,Card
324962,2024-09-02,204,5043,1007,1,AED 35.46,BUNDLE15,30.14,Card
324963,2024-09-02,202,5077,1003,1,32.08,,32.08,ApplePay
324964,2024-09-02,201,5049,1020,1,53.77,,53.77,Card
324965,2024-09-02,203,5021,1025,1,85.36,,85.36,ApplePay
324966,2024-09-02,201,5038,1026,1,83.01,,83.01,Cash
324967,2024-09-02,201,5044,1007,1,32.41,,32.41,Card
324968,2024-09-02,204,5076,1022,3,79.42,,238.26,Card
324969,2024-09-02,201,5100,1025,1,79.86,WELCOME10,71.87,Card
324970,2024-09-02,201,5052,1008,1,35.86,,35.86,ApplePay
324971,2024-09-02,201,5051,1009,-2,41.1,,-82.2,ApplePay
324972,2024-09-02,204,5044,1019,-1,57.67,,-57.67,Card
324973,2024-09-02,202,5078,1024,1,84.87,,84.87,Card
324974,2024-09-02,204,5020,1014,2,41.23,WELCOME10,74.21,Card
324975,2024-09-02,203,5094,1018,1,AED 52.03,,52.03,Card
324976,2024-09-02,204,5055,1006,1,35.94,,35.94,Card
324977,2024-09-02,201,5051,1009,3,33.27,WEEKEND5,94.82,Card
324978,2024-09-02,204,5058,1013,1,53.38,,53.38,Card
324979,2024-09-02,203,5070,1026,2,81.62,,163.24,ApplePay
324980,2024-09-02,202,5075,1006,1,AED 38.59,,38.59,Card
324981,2024-09-02,202,5095,1025,1,76.14,WELCOME10,68.53,Card
324982,2024-09-02,204,5055,1016,1,47.58,,47.58,Tabby
324983,2024-09-02,201,5048,1021,-1,68.16,BUNDLE15,-57.94,Cash
324984,2024-09-02,201,5010,1005,1,29.63,WEEKEND5,28.15,Card
324985,2024-09-02,201,5052,1022,1,70.86,,70.86,Card
324986,2024-09-02,202,5027,1003,1,29.4,WEEKEND5,27.93,Card
324987,2024-09-02,204,5024,1017,2,49.05,,98.1,Cash
324988,2024-09-02,204,5041,1021,1,72.28,,72.28,Card
324989,2024-09-02,203,5031,1025,2,76.8,,153.6,Card
324990,2024-09-02,201,5020,1024,2,74.75,,149.5,Card
324991,2024-09-02,202,5091,1002,2,29.68,,59.36,Card
324992,2024-09-02,202,5008,1024,1,77.82,BUNDLE15,66.15,Card
324993,2024-09-02,204,5062,1002,2,26.97,,53.94,Card
324994,2024-09-02,201,5056,1010,1,45.45,,45.45,Card
324995,2024-09-02,204,5062,1005,1,32.81,,32.81,Cash
324996,2024-09-02,201,5062,1006,1,38.14,,38.14,Card
324997,2024-09-02,202,5019,1010,2,47.76,,95.52,ApplePay
324998,2024-09-02,204,5021,1026,2,73.71,,147.42,Tabby
324999,2024-09-02,201,5056,1026,2,87.01,WELCOME10,156.62,Tabby
325000,2024-09-02,203,5065,1020,2,55.08,,110.16,Cash
325001,2024-09-02,201,5072,1004,1,29.87,,29.87,Card
325002,2024-09-02,201,5035,1008,1,37.97,,37.97,Cash
325003,2024-09-02,202,5025,1009,1,AED 35.92,,35.92,Card
325004,2024-09-02,203,5099,1018,1,53.7,WELCOME10,48.33,Cash
325005,2024-09-02,204,5076,1007,1,34.96,,34.96,Card
325006,2024-09-02,202,5070,1001,1,27.11,,27.11,Card
325007,2024-09-02,204,5084,1026,1,83.61,,83.61,ApplePay
325008,2024-09-02,201,5020,1013,1,54.32,,54.32,ApplePay
325009,2024-09-02,204,5043,1008,1,35.31,,35.31,Cash
325010,2024-09-02,203,5035,1025,1,82.37,,82.37,Card
325011,2024-09-02,202,5001,1024,1,76.24,BUNDLE15,64.8,Card
325012,2024-09-02,201,5032,1021,1,72.04,WEEKEND5,68.44,ApplePay
325013,2024-09-02,201,5039,1004,1,32.88,,32.88,Card
325014,2024-09-02,202,5037,1018,1,51.26,WELCOME10,46.13,Card
325015,2024-09-02,204,5089,1012,1,41.65,,41.65,Card
325016,2024-09-02,201,5006,1010,1,45.42,,45.42,ApplePay
325017,2024-09-02,203,5035,1002,1,28.03,,28.03,ApplePay
325018,2024-09-02,202,5042,1008,1,34.91,,34.91,Cash
325019,2024-09-02,202,5045,1026,1,74.21,,74.21,Card
325020,2024-09-02,204,5074,1008,1,36.86,WELCOME10,33.17,Card
325021,2024-09-02,201,5037,1008,2,32.72,,65.44,ApplePay
325022,2024-02-09,204,5072,1012,1,41.05,,41.05,ApplePay
325023,2024-09-02,203,5072,1001,1,27.51,WELCOME10,24.76,Tabby
325024,2024-09-02,201,5069,1006,1,36.0,WELCOME10,32.4,Card
325025,2024-09-02,201,5037,1019,1,50.51,,50.51,ApplePay
325026,2024-09-02,201,5040,1025,1,81.81,,81.81,Card
325027,2024-09-02,202,5086,1001,3,26.77,,80.31,Cash
325028,2024-09-02,202,5028,1025,1,81.73,WEEKEND5,77.64,Card
325029,2024-09-02,201,5032,1008,1,34.76,,34.76,ApplePay
325030,2024-09-02,204,5091,1001,1,25.32,,25.32,
325031,2024-09-03,204,5072,1018,1,48.96,,48.96,Card
325032,2024-09-03,203,5042,1003,1,29.44,,29.44,Cash
325033,2024-09-03,202,5072,1005,1,32.93,,32.93,ApplePay
325034,2024-09-03,201,5035,1001,1,27.14,,27.14,ApplePay
325035,2024-09-03,204,5072,1026,1,79.32,,79.32,Card
325036,2024-09-03,201,5024,1002,2,27.19,WELCOME10,48.94,Card
325037,2024-09-03,201,5013,1018,1,47.18,WELCOME10,42.46,Cash
325038,2024-09-03,202,5023,1012,1,44.17,,44.17,Card
325039,2024-09-03,203,5060,1017,1,49.56,WEEKEND5,47.08,Card
325040,2024-09-03,204,5021,1008,1,37.59,,37.59,Card
325041,2024-09-03,202,5099,1010,1,49.81,WELCOME10,44.83,Card
325042,2024-09-03,203,5099,1020,1,49.11,,49.11,ApplePay
325043,2024-09-03,201,5036,1014,3,44.97,,134.91,Card
325044,2024-03-09,201,5047,1012,2,46.0,,92.0,Card
325045,2024-09-03,203,5075,1018,1,50.39,,50.39,Card
325046,2024-09-03,203,5094,1008,2,37.67,,75.34,Card
325047,2024-09-03,203,5066,1013,1,50.24,,50.24,Card
325048,2024-09-03,201,5003,1014,1,42.75,,42.75,Card
325049,2024-09-03,202,5006,1006,1,38.45,,38.45,ApplePay
325050,2024-09-03,203,5059,1007,1,32.4,,32.4,Card
325051,2024-09-03,203,5061,1021,1,71.35,,71.35,Card
325052,2024-09-03,204,5005,1023,1,69.82,,69.82,Cash
325053,2024-09-03,204,5031,1022,1,71.99,,71.99,Card
325054,2024-09-03,201,5083,1012,2,40.62,,81.24,Cash
325055,2024-09-03,203,5081,1019,2,50.43,BUNDLE15,85.73,Card
325056,2024-09-03,201,5041,1016,2,50.07,,100.14,Cash
325057,2024-09-03,202,5029,1018,1,53.12,,53.12,Card
325058,2024-09-03,201,5098,1017,1,46.51,,46.51,Tabby
325059,2024-09-03,202,5025,1001,1,24.6,,24.6,Card
325060,2024-09-03,202,5068,1007,1,33.69,,33.69,Card
325061,2024-09-03,204,5096,1026,1,81.92,,81.92,Cash
325062,2024-09-03,203,5032,1009,1,40.9,,40.9,ApplePay
325063,2024-09-03,201,5029,1016,2,AED 42.93,,85.86,Cash
325064,2024-09-03,202,5085,1018,1,49.9,,49.9,Card
325065,2024-09-03,204,5098,1021,1,75.43,,75.43,Card
325066,2024-09-03,203,5075,1017,1,51.22,,48.66,Card
325067,2024-09-03,203,5062,1007,2,33.1,,66.2,ApplePay
325068,2024-09-03,203,5073,1008,1,33.92,,33.92,ApplePay
325069,2024-09-03,201,5083,1013,2,53.55,,107.1,
325070,2024-09-03,204,5003,1012,2,42.57,,85.14,Card
325071,2024-09-03,202,5048,1008,1,34.41,,34.41,Cash
325072,2024-09-03,203,5100,1004,2,29.23,,58.46,Card
325073,2024-09-03,202,5083,1005,4,35.21,,140.84,Card
325074,2024-09-03,204,5029,1017,2,46.68,WELCOME10,84.02,Card
325075,2024-09-03,204,5055,1025,1,88.99,WELCOME10,80.09,Cash
325076,2024-09-03,202,5024,1015,2,46.74,,93.48,Card
325077,2024-09-03,204,5054,1020,1,AED 60.31,WELCOME10,54.28,Card
325078,2024-09-03,204,5035,1001,1,24.97,,24.97,ApplePay
325079,2024-09-03,201,5060,1011,2,44.48,WEEKEND5,84.51,Card
325080,2024-09-03,204,5055,1025,1,82.09,WELCOME10,73.88,Card
325081,2024-09-03,201,5099,1006,2,38.5,BUNDLE15,65.45,Card
325082,2024-09-03,203,5058,1017,1,45.0,,45.0,Card
325083,2024-09-03,201,5013,1007,1,34.25,,34.25,Card
325084,2024-09-03,202,5099,1025,1,85.39,BUNDLE15,72.58,Card
325085,2024-09-03,201,5091,1025,2,74.74,,149.48,Card
325086,2024-09-03,201,5075,1007,1,35.58,,35.58,Card
325087,2024-09-03,204,5089,1025,1,84.78,,84.78,Card
325088,2024-09-03,202,5090,1010,1,48.02,,48.02,ApplePay
325089,2024-03-09,203,5015,1009,1,38.94,,38.94,Card
325090,2024-09-03,201,5061,1023,2,77.29,,154.58,ApplePay
325091,2024-09-03,202,5014,1024,1,77.97,WEEKEND5,74.07,Card
325092,2024-09-03,201,5031,1024,2,84.72,,169.44,Card
325093,2024-09-03,201,5025,1003,2,33.52,,67.04,Card
325094,2024-09-03,204,5061,1007,1,31.93,,31.93,Cash
325095,2024-09-03,204,5032,1010,3,42.43,,127.29,Card
325096,2024-09-03,204,5012,1023,1,AED 80.63,,80.63,Tabby
325097,2024-09-03,203,5009,1002,1,29.71,WELCOME10,26.74,Tabby
325098,2024-09-03,204,5062,1019,2,55.95,,111.9,Cash
325099,2024-09-03,203,5058,1020,2,55.47,,110.94,Tabby
325100,2024-09-03,204,5067,1012,1,42.61,WEEKEND5,40.48,Card
325101,2024-09-03,201,5012,1011,2,48.69,,97.38,Card
325102,2024-09-03,201,5060,1017,1,43.18,BUNDLE15,36.7,Cash
325103,2024-09-03,201,5085,1014,1,44.09,,44.09,Card
325104,2024-09-03,202,5057,1017,2,47.98,,95.96,
325105,2024-09-03,202,5094,1008,1,AED 36.99,,36.99,Card
325106,2024-09-03,204,5098,1019,2,53.65,WEEKEND5,101.93,Card
325107,2024-09-03,201,5002,1023,1,74.39,,74.39,Card
325108,2024-09-03,204,5059,1018,3,49.74,,149.22,Card
325109,2024-09-03,203,5071,1006,1,37.57,,37.57,Card
325110,2024-09-03,201,5035,1003,1,27.29,,27.29,Card
325111,2024-09-03,202,5079,1019,1,52.17,,52.17,Card
325112,2024-09-04,202,5083,1007,1,31.47,BUNDLE15,26.75,Card
325113,2024-09-04,203,5044,1011,1,51.33,,51.33,Card
325114,2024-04-09,204,5073,1005,3,33.47,,100.41,Cash
325115,2024-09-04,202,5044,1026,1,80.45,,80.45,Card
325116,2024-09-04,201,5006,1025,1,78.96,,78.96,ApplePay
325117,2024-09-04,203,5079,1013,1,52.99,WELCOME10,47.69,Card
325118,2024-09-04,203,5040,1007,1,36.77,,36.77,Card
325119,2024-09-04,201,5016,1005,1,32.1,,32.1,Card
325120,2024-09-04,203,5072,1015,1,45.83,,45.83,Card
325121,2024-04-09,204,5013,1015,1,47.79,BUNDLE15,40.62,Card
325122,2024-09-04,203,5042,1004,1,28.72,,28.72,Cash
325123,2024-09-04,201,5045,1008,1,36.88,,36.88,ApplePay
325124,2024-09-04,203,5040,1013,2,52.99,,105.98,Tabby
325125,2024-09-04,204,5024,1021,1,74.49,,74.49,Card
325126,2024-09-04,202,5057,1003,1,30.79,,30.79,Cash
325127,2024-09-04,203,5059,1009,2,37.37,,74.74,Card
325128,2024-09-04,201,5098,1007,1,32.33,WELCOME10,29.1,Card
325129,2024-04-09,203,5041,1019,2,53.82,,107.64,Cash
325130,2024-09-04,202,5094,1010,2,47.74,,95.48,Card
325131,2024-09-04,201,5011,1022,1,72.1,BUNDLE15,61.28,Cash
325132,2024-09-04,204,5065,1006,2,35.3,,70.6,Cash
325133,2024-09-04,201,5012,1006,2,35.73,,71.46,ApplePay
325134,2024-09-04,202,5090,1016,2,51.07,,102.14,Cash
325135,2024-09-04,202,5099,1008,2,34.44,,68.88,Card
325136,2024-09-04,201,5011,1026,1,79.83,,79.83,Cash
325137,2024-09-04,204,5045,1026,1,81.79,,81.79,Card
325138,2024-09-04,203,5047,1013,1,50.42,,50.42,
325139,2024-09-04,202,5004,1021,1,69.43,,69.43,ApplePay
325140,2024-09-04,204,5087,1004,1,37.41,,37.41,Card
325141,2024-09-04,203,5044,1019,1,50.38,,50.38,Card
325142,2024-09-04,201,5057,1004,3,32.33,,96.99,ApplePay
325143,2024-04-09,202,5040,1018,1,56.05,WELCOME10,50.45,ApplePay
325144,2024-09-04,201,5080,1020,1,54.45,,54.45,Card
325145,2024-09-04,203,5067,1018,1,52.31,,52.31,ApplePay
325146,2024-09-04,201,5056,1007,2,33.63,,67.26,ApplePay
325147,2024-09-04,202,5020,1018,2,47.16,BUNDLE15,80.17,Cash
325148,2024-09-04,202,5043,1026,1,82.39,,82.39,ApplePay
325149,2024-09-04,203,5028,1013,1,53.52,,53.52,ApplePay
325150,2024-09-04,201,5065,1019,1,54.64,,54.64,Card
325151,2024-09-04,203,5019,1015,1,44.69,,44.69,Card
325152,2024-09-04,201,5068,1002,2,27.24,,54.48,Card
325153,2024-09-04,203,5018,1021,2,69.63,WEEKEND5,132.3,Cash
325154,2024-09-04,204,5033,1025,1,AED 79.28,WELCOME10,71.35,Cash
325155,2024-09-04,203,5050,1013,2,48.42,WELCOME10,87.16,Card
325156,2024-09-04,203,5008,1006,1,35.83,WELCOME10,32.25,Card
325157,2024-09-04,201,5080,1025,1,81.5,,81.5,Card
325158,2024-09-04,201,5041,1008,1,36.84,,36.84,Card
325159,2024-09-04,202,5003,1018,1,47.88,,47.88,Cash
325160,2024-09-04,202,5084,1017,3,48.07,WEEKEND5,137.0,Card
325161,2024-09-04,204,5006,1003,1,28.61,,28.61,Card
325162,2024-09-04,204,5014,1007,2,31.69,,63.38,Card
325163,2024-09-04,201,5037,1010,1,45.39,,45.39,ApplePay
325164,2024-09-04,203,5076,1023,1,75.04,,75.04,Tabby
325165,2024-09-04,202,5077,1009,1,38.44,WEEKEND5,36.52,Card
325166,2024-09-04,202,5089,1016,3,43.59,,130.77,Card
325167,2024-09-04,203,5093,1011,1,47.41,,47.41,Card
325168,2024-09-04,203,5004,1025,3,78.71,,236.13,Cash
325169,2024-09-04,202,5022,1009,2,39.5,,79.0,
325170,2024-09-04,203,5059,1002,1,27.18,,27.18,ApplePay
325171,2024-09-04,201,5063,1017,1,46.8,,46.8,Card
325172,2024-09-04,203,5092,1022,2,72.21,,144.42,Card
325173,2024-04-09,201,5045,1026,1,78.48,,78.48,Card
325174,2024-09-04,202,5047,1006,1,33.22,,33.22,Card
325175,2024-09-04,204,5014,1011,3,47.42,WELCOME10,128.03,ApplePay
325176,2024-09-04,202,5009,1009,1,36.17,,36.17,ApplePay
325177,2024-09-04,202,5069,1017,1,48.82,WELCOME10,43.94,Cash
325178,2024-09-04,203,5069,1015,3,47.08,,141.24,Card
325179,2024-09-04,204,5028,1005,1,37.25,WELCOME10,33.52,Card
325180,2024-09-04,201,5018,1026,1,82.93,WELCOME10,74.64,Card
325181,2024-09-04,204,5051,1014,2,43.58,,87.16,Card
325182,2024-09-04,202,5052,1003,2,29.96,,59.92,Card
325183,2024-09-04,202,5053,1018,1,51.32,,51.32,Cash
325184,2024-09-04,202,5094,1026,3,81.9,WELCOME10,221.13,ApplePay
325185,2024-09-04,202,5072,1005,1,34.02,,34.02,Card
325186,2024-09-04,203,5010,1009,1,36.51,BUNDLE15,31.03,Card
325187,2024-09-04,201,5021,1013,1,51.28,,51.28,Card
325188,2024-09-04,204,5061,1013,1,57.55,,57.55,Tabby
325189,2024-09-04,201,5073,1002,1,25.95,,25.95,Tabby
325190,2024-09-04,203,5098,1021,2,70.59,WELCOME10,127.06,Card
325191,2024-09-04,201,5025,1017,1,46.88,,46.88,Card
325192,2024-09-04,202,5075,1026,2,78.3,,156.6,ApplePay
325193,2024-09-04,203,5099,1011,1,49.74,,49.74,Cash
325194,2024-09-04,204,5038,1025,2,81.26,,162.52,Card
325195,2024-04-09,201,5078,1024,2,79.6,WEEKEND5,151.24,ApplePay
325196,2024-09-05,202,5058,1009,1,36.3,,36.3,Card
325197,2024-09-05,203,5002,1011,2,45.84,,91.68,ApplePay
325198,2024-09-05,203,5091,1019,3,49.88,WEEKEND5,142.16,Card
325199,2024-09-05,201,5033,1003,2,30.41,,60.82,Card
325200,2024-09-05,201,5004,1003,1,30.83,,30.83,ApplePay
325201,2024-09-05,204,5044,1012,1,40.09,WEEKEND5,38.09,Card
325202,2024-09-05,201,5028,1025,1,86.64,WELCOME10,77.98,Tabby
325203,2024-09-05,201,5084,1009,1,37.46,BUNDLE15,31.84,ApplePay
325204,2024-09-05,203,5014,1012,1,45.79,,45.79,Cash
325205,2024-09-05,201,5001,1002,1,27.72,WELCOME10,24.95,Cash
325206,2024-09-05,201,5012,1014,3,44.71,WEEKEND5,127.42,ApplePay
325207,2024-09-05,204,5071,1001,2,28.54,,57.08,Card
325208,2024-09-05,204,5096,1025,1,83.49,,83.49,Card
325209,2024-09-05,203,5015,1012,1,46.28,,46.28,Cash
325210,2024-09-05,201,5050,1008,2,35.53,,71.06,Card
325211,2024-09-05,202,5052,1014,1,38.37,,38.37,Card
325212,2024-09-05,202,5014,1021,2,AED 69.57,,139.14,Tabby
325213,2024-09-05,203,5028,1024,1,70.1,,70.1,Card
325214,2024-09-05,203,5071,1019,1,54.7,,54.7,ApplePay
325215,2024-09-05,203,5010,1011,2,47.51,BUNDLE15,80.77,Card
325216,2024-09-05,204,5003,1020,1,56.89,,56.89,Cash
325217,2024-09-05,202,5022,1020,1,52.09,,52.09,Card
325218,2024-09-05,202,5072,1002,1,28.81,,28.81,ApplePay
325219,2024-09-05,204,5093,1020,1,51.01,WELCOME10,45.91,Card
325220,2024-09-05,203,5067,1001,2,24.21,,48.42,Cash
325221,2024-05-09,204,5061,1008,1,37.25,,37.25,Card
325222,2024-09-05,203,5010,1015,1,44.18,,44.18,Card
325223,2024-09-05,203,5028,1002,2,28.52,,57.04,Card
325224,2024-05-09,201,5073,1009,2,34.12,,68.24,Card
325225,2024-09-05,203,5088,1010,1,49.16,,49.16,Card
325226,2024-09-05,202,5009,1026,2,82.24,WEEKEND5,156.26,Cash
325227,2024-09-05,201,5050,1016,1,43.63,,43.63,Cash
325228,2024-09-05,202,5037,1024,3,72.27,,216.81,Card
325229,2024-09-05,202,5053,1015,1,47.04,,47.04,Card
325230,2024-09-05,202,5056,1022,3,79.4,,238.2,Card
325231,2024-09-05,201,5028,1022,2,71.24,,142.48,Cash
325232,2024-09-05,202,5058,1012,1,42.29,BUNDLE15,35.95,Tabby
325233,2024-09-05,203,5088,1020,1,51.63,,51.63,Card
325234,2024-09-05,202,5001,1015,1,43.8,,43.8,ApplePay
325235,2024-09-05,201,5027,1024,1,87.14,,87.14,Card
325236,2024-09-05,201,5029,1008,1,34.93,,34.93,Card
325237,2024-09-05,202,5070,1018,1,52.75,,52.75,Card
325238,2024-09-05,202,5004,1018,1,54.93,,54.93,Cash
325239,2024-09-05,204,5086,1017,2,52.92,,105.84,ApplePay
325240,2024-09-05,201,5011,1025,2,88.26,,176.52,Card
325241,2024-09-05,204,5094,1019,2,50.64,,101.28,Cash
325242,2024-09-05,202,5051,1001,1,24.82,,24.82,Card
325243,2024-09-05,202,5056,1009,1,38.72,WELCOME10,34.85,ApplePay
325244,2024-09-05,201,5074,1006,1,37.07,,37.07,ApplePay
325245,2024-09-05,202,5036,1002,1,27.06,,27.06,Cash
325246,2024-05-09,202,5097,1025,2,74.12,,148.24,Cash
325247,2024-09-05,202,5051,1006,1,32.71,,32.71,Card
325248,2024-09-05,203,5025,1025,1,81.53,,81.53,ApplePay
325249,2024-09-05,203,5054,1014,1,43.35,,43.35,Card
325250,2024-09-05,203,5054,1023,1,72.86,,72.86,Cash
325251,2024-09-05,201,5046,1003,2,27.9,,55.8,Card
325252,2024-09-05,202,5032,1017,1,47.29,,47.29,Card
325253,2024-09-05,203,5086,1018,1,55.56,,55.56,Card
325254,2024-09-05,203,5040,1013,1,53.69,,53.69,Tabby
325255,2024-09-05,202,5037,1012,1,42.27,,42.27,Card
325256,2024-09-05,201,5091,1021,1,73.19,,73.19,
325257,2024-09-05,204,5026,1017,3,48.27,,144.81,ApplePay
325258,2024-09-05,204,5060,1003,1,29.37,WEEKEND5,27.9,ApplePay
325259,2024-09-05,204,5027,1007,1,29.29,,29.29,ApplePay
325260,2024-09-05,202,5071,1009,1,40.2,,40.2,Cash
